id,title,upload_date,duration,url,description
S2v0cDizR6I,Why Regulars Pack This One-Man Ramen Shop at 5AM in Japan,20260527,2494,https://www.youtube.com/watch?v=S2v0cDizR6I,"Shop Name: Ezo Ramen
Map: https://maps.app.goo.gl/KpxL6NymXEHwAMnx6
Address: Shintai Building, 1-4-3 Matsuyama, Kiyose City, Tokyo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Prep starts at 5 AM
8:41 Menu

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #LateNightDiner #TokyoGourmetShop Name"
EC-AHKW4pIw,Cooking 220lbs of Veggies! The $7 Sinful Japanese Garlic Ramen,20260526,2426,https://www.youtube.com/watch?v=EC-AHKW4pIw,"Shop Name　Senrigan
Map　https://maps.app.goo.gl/NLvxzMMCYBzbmH4b9
Address　4-6-8 Komaba, Meguro-ku, Tokyo　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:39 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Tokyo #JapaneseFood #StreetFood"
By7j9TN9GiU,How This Small Family Restaurant Attracts Crowds of Big-Eating Students Every Day,20260526,2518,https://www.youtube.com/watch?v=By7j9TN9GiU,"Shop Name　Yamato-ya
Map　https://goo.gl/maps/27Z6XaytYayXyNaMA
Address　2-2-1 Nishikatae, Jonan-ku, Fukuoka City, Fukuoka Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:56 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#FriedChicken #Katsudon #OmeletteRice"
S-vKeXAXsws,100 Bowls Sold Out! The Hidden Japanese Stall Pushing 440lbs of Soul,20260525,2142,https://www.youtube.com/watch?v=S-vKeXAXsws,"Shop Name　Hanshin Ken
Map　https://maps.app.goo.gl/zchumJ7YqqMoqT2W7
Address　1-1 Mukonoso, Amagasaki, Hyogo
　
※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:34 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #ChashuRamen #JapaneseFood #StreetFood"
TZzG9fCKgCw,"Why 80% of Men Order This $7 Secret ""Black"" Fried Rice!",20260524,1576,https://www.youtube.com/watch?v=TZzG9fCKgCw,"Shop Name　Chinese Restaurant Panda
Map　https://maps.app.goo.gl/pYZfKb5CjEGLdyP79
Address　Ho 76-5 Mukaimotori-machi, Komatsu, Ishikawa　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:38 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

FriedRice #Ramen#JapaneseFood #StreetFood"
jRN6brqdM88,Massive 2KG Spaghetti: How This Shop Feeds Japan’s Hardest Working Men.,20260524,6070,https://www.youtube.com/watch?v=jRN6brqdM88,"0:00 Shop Name　Spaghets Dandy
Map　https://goo.gl/maps/rPRA3UnEnqzMzuRi9
Address　Shimo Ishii 2-9-52, Kita-ku, Okayama-shi, Okayama

25:33 Shop name　Ginshari en
Map　https://maps.app.goo.gl/7fbnubWwic6JKcYw8
Address　3-1-9 Higashi Ebisu-cho, Sakai-ku, Sakai-shi, Osaka

54:27 Shop Name: Negian Kamiyacho
Map https://maps.app.goo.gl/3A82DFmPWXWZehem7
Address: Hiroshima Motomachi NS Building, 13-13 Motomachi, Naka-ku, Hiroshima City, Hiroshima Prefecture　

1:24:07 Shop Name　Katsudon Daiki Osu Branch
Map　https://maps.app.goo.gl/nd2PJMd5ZxiaoKWq7
Address　3-28-11 Osu, Naka-ku, Nagoya, Aichi Prefecture

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Food #Japan #JapaneseStreetFood"
Y8DNpsspans,Cooking 53lbs of Rice! The $8 Unique Katsudon Locals Love,20260523,1860,https://www.youtube.com/watch?v=Y8DNpsspans,"Shop Name　Wada Izumi Honten (Moriyama)
Map　https://maps.app.goo.gl/obxvL8TYg7RTFHYQ8
Address　 5th Sun Heights Omori, 1606 Wakida-cho, Moriyama-ku, Nagoya, Aichi Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:44 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Curryudon #Katsudon #Porkcutlet #JapaneseStreetFood"
GCgSgg-zZWU,Why This 74-Year-Old Chef’s Addictive Curry Shop Fills Up in Just 10 Seconds,20260523,3443,https://www.youtube.com/watch?v=GCgSgg-zZWU,"Shop Name Nyon Nyon Ageo Atago Branch
Map https://maps.app.goo.gl/CacQLPa1X4pqaksd7
Address 3-7-17 Atago, Ageo City, Saitama Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview
1:02 Main Program
16:01 Menu

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Curry #Ramen #FriedRice"
rL3DLEq_nRU,300 Orders Non-Stop! The Crazy Japanese Diner Serving 55lbs of Beef,20260522,1754,https://www.youtube.com/watch?v=rL3DLEq_nRU,"Shop Name　Steak & Hamburger Maedatei Kazo
Map　https://maps.app.goo.gl/GXWBvSn2DASAKqz28
Address　1-6-49 Atago, Kazo City, Saitama Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:54 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Steak #Hamburgersteak #JapaneseStreetFood"
8OQohuN6Jbs,Why a Simple $3.19 Ramen from a 78-Year-Old Cook Is Shockingly Popular at the Racetrack,20260522,2198,https://www.youtube.com/watch?v=8OQohuN6Jbs,"Shop Name　Ryu Ramen (Cafeteria inside Saga Racecourse)
Map　https://maps.app.goo.gl/1CRxHEfSTSVSRuPo8
Address　3256-228 Ejima-cho, Tosu City, Saga Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:42 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Cafeteria #JapaneseFood #KyushuFood"
qsQSeAaxd3E,Why So Busy at 6AM? Cheap & Delicious Ramen in Japan,20260521,2895,https://www.youtube.com/watch?v=qsQSeAaxd3E,"Shop Name　Chinese Soba Noodles - One Day, One Life
Map　https://maps.app.goo.gl/HwXES6fGoQ2beZXi9
Address　3-2-12 Yokogawa-cho, Nishi-ku, Hiroshima City, Hiroshima Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:42 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#ramen #friedchicken #japanesestreetfood"
mq2b-CtZ_xQ,Only $12?! The 100-Seat Japanese Diner Serving Ultimate Sashimi,20260520,1371,https://www.youtube.com/watch?v=mq2b-CtZ_xQ,"Shop name　Market Restaurant Nishimura Shoten
Map　https://maps.app.goo.gl/iWwGgU5rbjR3uuSR6
Address　2-7-20 Kuzushima, Kochi City, Kochi Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:58 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Seafood #Food #JapaneseStreetFood"
swuz4RuFxg8,Why This Udon Shop Fills 60 Seats in 10 Seconds — Two Brothers Carry On Their Father’s Legacy,20260520,3366,https://www.youtube.com/watch?v=swuz4RuFxg8,"Name: Hon Teuchi Udon Shoji
Map https://maps.app.goo.gl/EPhGhWDpBwP8tntQ6
Address: 743-9 Kami-Ikusa, Kawashima-cho, Hiki-gun, Saitama　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
1:00 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Udon #Tempura #Decapitation"
LhRY-_P1uzc,Former TV Station Chef! The Hidden Diner Serving Dragon Noodles,20260519,2099,https://www.youtube.com/watch?v=LhRY-_P1uzc,"Shop Name　Chinese Restaurant Ron
Map　https://goo.gl/maps/BU2G7peVmYpSZFXz6
Address　Shinzaike 3-285-2, Hiraoka-cho, Kakogawa-shi, Hyogo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
2:06 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#friedrice #ramen #Japanesestreetfood"
